fecha,ticker,nombre_empresa,sector,cierre,apertura,maximo,minimo,volumen,fecha_carga
2024-01-25,LBV,Label Vie,Distribución,5131.68,5164.7,5153.22,5094.25,453438,2026-05-09
2024-01-26,LBV,Label Vie,Distribución,5057.82,5021.3,5137.63,4960.87,477918,2026-05-09
2024-01-29,LBV,Label Vie,Distribución,4995.62,5020.33,5073.01,4916.37,151002,2026-05-09
2024-01-30,LBV,Label Vie,Distribución,4964.42,4919.53,4986.04,4956.98,13285,2026-05-09
2024-01-31,LBV,Label Vie,Distribución,4944.01,4988.36,5005.44,4881.33,395781,2026-05-09
2024-02-01,LBV,Label Vie,Distribución,4839.26,4859.7,4843.91,4752.51,45863,2026-05-09
2024-02-02,LBV,Label Vie,Distribución,4926.27,4877.68,4973.91,4896.95,157776,2026-05-09
2024-02-05,LBV,Label Vie,Distribución,4918.56,4944.52,4920.0,4849.65,421921,2026-05-09
2024-02-06,LBV,Label Vie,Distribución,4902.03,4903.41,4992.34,4830.35,141627,2026-05-09
2024-02-07,LBV,Label Vie,Distribución,4997.48,5025.4,5095.04,4997.28,31323,2026-05-09
2024-02-08,LBV,Label Vie,Distribución,5040.53,5042.8,5062.94,5026.23,343112,2026-05-09
2024-02-09,LBV,Label Vie,Distribución,5008.14,5022.27,5028.98,4948.84,470138,2026-05-09
2024-02-12,LBV,Label Vie,Distribución,5018.03,5046.77,5093.67,5016.05,63915,2026-05-09
2024-02-13,LBV,Label Vie,Distribución,5015.52,5006.0,5040.94,4980.42,381687,2026-05-09
2024-02-14,LBV,Label Vie,Distribución,5102.69,5051.94,5194.04,5076.36,151691,2026-05-09
2024-02-15,LBV,Label Vie,Distribución,5092.44,5128.08,5150.89,4993.8,213462,2026-05-09
2024-02-16,LBV,Label Vie,Distribución,5004.32,4992.4,5039.43,4916.4,269990,2026-05-09
2024-02-19,LBV,Label Vie,Distribución,4891.58,4891.19,4973.04,4855.68,380644,2026-05-09
2024-02-20,LBV,Label Vie,Distribución,4978.18,4929.17,5027.31,4968.13,462490,2026-05-09
2024-02-21,LBV,Label Vie,Distribución,4931.06,4930.28,5020.97,4893.95,476389,2026-05-09
2024-02-22,LBV,Label Vie,Distribución,4970.72,5019.08,5062.98,4884.63,424441,2026-05-09
2024-02-23,LBV,Label Vie,Distribución,4975.0,4952.94,4991.46,4887.02,383410,2026-05-09
2024-02-26,LBV,Label Vie,Distribución,4950.13,4939.78,4950.36,4934.7,298883,2026-05-09
2024-02-27,LBV,Label Vie,Distribución,4934.69,4953.16,5031.8,4849.74,450924,2026-05-09
2024-02-28,LBV,Label Vie,Distribución,5028.46,5060.12,5119.59,4980.21,138041,2026-05-09
2024-02-29,LBV,Label Vie,Distribución,4941.08,4932.92,4946.56,4845.93,63019,2026-05-09
2024-03-01,LBV,Label Vie,Distribución,4918.16,4899.44,5000.1,4827.73,217226,2026-05-09
2024-03-04,LBV,Label Vie,Distribución,4971.67,5015.2,5017.19,4939.09,243169,2026-05-09
2024-03-05,LBV,Label Vie,Distribución,4895.11,4912.45,4920.46,4864.68,17373,2026-05-09
2024-03-06,LBV,Label Vie,Distribución,4972.49,4934.6,5059.88,4907.0,176353,2026-05-09
2024-03-07,LBV,Label Vie,Distribución,5025.73,4982.4,5045.5,4946.89,30187,2026-05-09
2024-03-08,LBV,Label Vie,Distribución,5042.13,5040.47,5137.66,5023.34,340007,2026-05-09
2024-03-11,LBV,Label Vie,Distribución,5011.68,4983.62,5032.29,4933.21,107927,2026-05-09
2024-03-12,LBV,Label Vie,Distribución,4926.79,4902.55,4987.26,4881.66,248185,2026-05-09
2024-03-13,LBV,Label Vie,Distribución,4968.59,5006.12,4990.76,4965.43,356229,2026-05-09
2024-03-14,LBV,Label Vie,Distribución,5132.47,5090.34,5188.48,5045.0,127996,2026-05-09
2024-03-15,LBV,Label Vie,Distribución,5141.46,5163.61,5211.79,5135.38,49220,2026-05-09
2024-03-18,LBV,Label Vie,Distribución,5028.8,5005.78,5047.93,4946.62,402647,2026-05-09
2024-03-19,LBV,Label Vie,Distribución,5056.41,5082.74,5109.09,5012.67,17642,2026-05-09
2024-03-20,LBV,Label Vie,Distribución,5108.6,5131.32,5156.52,5044.95,89971,2026-05-09
2024-03-21,LBV,Label Vie,Distribución,5052.34,5002.56,5059.52,5048.8,65556,2026-05-09
2024-03-22,LBV,Label Vie,Distribución,5013.2,5014.12,5095.25,4940.36,436976,2026-05-09
2024-03-25,LBV,Label Vie,Distribución,4968.24,4932.4,5001.6,4908.59,310336,2026-05-09
2024-03-26,LBV,Label Vie,Distribución,4936.56,4972.72,4993.29,4934.87,407597,2026-05-09
2024-03-27,LBV,Label Vie,Distribución,4926.36,4962.97,4977.08,4880.69,237655,2026-05-09
2024-03-28,LBV,Label Vie,Distribución,4875.47,4867.51,4925.52,4826.97,422774,2026-05-09
2024-03-29,LBV,Label Vie,Distribución,4803.17,4797.83,4813.47,4731.87,302926,2026-05-09
2024-04-01,LBV,Label Vie,Distribución,4813.22,4794.28,4853.99,4784.47,276926,2026-05-09
2024-04-02,LBV,Label Vie,Distribución,4802.67,4823.48,4846.12,4708.0,232489,2026-05-09
2024-04-03,LBV,Label Vie,Distribución,4777.52,4764.02,4847.62,4686.7,195784,2026-05-09
2024-04-04,LBV,Label Vie,Distribución,4782.29,4760.08,4862.63,4743.97,246836,2026-05-09
2024-04-05,LBV,Label Vie,Distribución,4695.05,4688.69,4746.22,4633.23,498161,2026-05-09
2024-04-08,LBV,Label Vie,Distribución,4709.88,4671.4,4718.05,4705.48,160534,2026-05-09
2024-04-09,LBV,Label Vie,Distribución,4686.39,4709.5,4708.59,4677.32,332174,2026-05-09
2024-04-10,LBV,Label Vie,Distribución,4699.86,4654.05,4715.36,4672.95,209591,2026-05-09
2024-04-11,LBV,Label Vie,Distribución,4722.4,4736.05,4734.17,4705.22,328555,2026-05-09
2024-04-12,LBV,Label Vie,Distribución,4786.5,4756.14,4821.53,4754.65,196278,2026-05-09
2024-04-15,LBV,Label Vie,Distribución,4792.41,4766.76,4814.4,4708.6,107469,2026-05-09
2024-04-16,LBV,Label Vie,Distribución,4853.76,4866.93,4874.95,4831.0,56950,2026-05-09
2024-04-17,LBV,Label Vie,Distribución,4835.01,4882.68,4840.3,4758.64,405739,2026-05-09
2024-04-18,LBV,Label Vie,Distribución,4819.1,4845.87,4820.8,4753.89,464142,2026-05-09
2024-04-19,LBV,Label Vie,Distribución,4813.84,4787.44,4823.73,4796.44,150749,2026-05-09
2024-04-22,LBV,Label Vie,Distribución,4858.56,4827.08,4875.29,4813.52,216900,2026-05-09
2024-04-23,LBV,Label Vie,Distribución,4895.35,4931.21,4937.55,4881.64,156161,2026-05-09
2024-04-24,LBV,Label Vie,Distribución,4903.28,4897.81,4953.34,4826.11,407797,2026-05-09
2024-04-25,LBV,Label Vie,Distribución,4831.04,4795.97,4844.62,4793.14,415123,2026-05-09
2024-04-26,LBV,Label Vie,Distribución,4866.58,4901.83,4907.92,4777.4,408825,2026-05-09
2024-04-29,LBV,Label Vie,Distribución,4816.28,4846.73,4849.2,4781.9,192225,2026-05-09
2024-04-30,LBV,Label Vie,Distribución,4763.34,4809.44,4780.81,4740.72,322683,2026-05-09
2024-05-01,LBV,Label Vie,Distribución,4698.27,4736.77,4698.91,4659.27,447359,2026-05-09
2024-05-02,LBV,Label Vie,Distribución,4693.58,4726.6,4737.42,4624.7,32936,2026-05-09
2024-05-03,LBV,Label Vie,Distribución,4761.83,4719.22,4827.13,4669.58,322326,2026-05-09
2024-05-06,LBV,Label Vie,Distribución,4706.66,4669.42,4727.96,4623.77,383403,2026-05-09
2024-05-07,LBV,Label Vie,Distribución,4801.47,4808.09,4814.13,4765.2,240596,2026-05-09
2024-05-08,LBV,Label Vie,Distribución,4853.89,4856.95,4940.0,4847.52,105042,2026-05-09
2024-05-09,LBV,Label Vie,Distribución,4768.58,4764.57,4794.81,4692.91,285307,2026-05-09
2024-05-10,LBV,Label Vie,Distribución,4746.68,4736.88,4767.91,4721.53,267758,2026-05-09
2024-05-13,LBV,Label Vie,Distribución,4687.43,4680.98,4767.78,4674.91,462974,2026-05-09
2024-05-14,LBV,Label Vie,Distribución,4724.83,4731.38,4802.04,4679.55,187129,2026-05-09
2024-05-15,LBV,Label Vie,Distribución,4668.8,4622.31,4710.66,4637.92,153609,2026-05-09
2024-05-16,LBV,Label Vie,Distribución,4577.98,4556.07,4622.77,4561.04,32419,2026-05-09
2024-05-17,LBV,Label Vie,Distribución,4560.08,4561.75,4579.94,4492.65,445794,2026-05-09
2024-05-20,LBV,Label Vie,Distribución,4624.07,4644.62,4631.31,4559.05,216063,2026-05-09
2024-05-21,LBV,Label Vie,Distribución,4613.39,4583.33,4666.3,4521.18,131211,2026-05-09
2024-05-22,LBV,Label Vie,Distribución,4635.45,4639.8,4644.57,4632.03,394906,2026-05-09
2024-05-23,LBV,Label Vie,Distribución,4659.77,4679.76,4701.64,4652.09,215671,2026-05-09
2024-05-24,LBV,Label Vie,Distribución,4575.21,4570.14,4661.27,4553.67,10834,2026-05-09
2024-05-27,LBV,Label Vie,Distribución,4525.83,4483.02,4612.08,4442.47,304358,2026-05-09
2024-05-28,LBV,Label Vie,Distribución,4526.18,4521.59,4547.85,4476.17,234006,2026-05-09
2024-05-29,LBV,Label Vie,Distribución,4495.91,4477.61,4552.03,4415.15,264870,2026-05-09
2024-05-30,LBV,Label Vie,Distribución,4587.87,4627.29,4631.37,4497.57,262358,2026-05-09
2024-05-31,LBV,Label Vie,Distribución,4520.24,4486.3,4599.41,4485.54,12413,2026-05-09
2024-06-03,LBV,Label Vie,Distribución,4470.92,4484.55,4495.19,4467.42,19505,2026-05-09
2024-06-04,LBV,Label Vie,Distribución,4486.51,4446.38,4486.84,4477.79,261753,2026-05-09
2024-06-05,LBV,Label Vie,Distribución,4452.7,4447.91,4467.18,4425.69,374946,2026-05-09
2024-06-06,LBV,Label Vie,Distribución,4298.19,4302.83,4328.24,4220.53,143177,2026-05-09
2024-06-07,LBV,Label Vie,Distribución,4397.97,4380.2,4425.74,4334.13,209176,2026-05-09
2024-06-10,LBV,Label Vie,Distribución,4341.28,4337.38,4409.99,4282.24,400447,2026-05-09
2024-06-11,LBV,Label Vie,Distribución,4370.5,4341.09,4429.99,4349.8,124897,2026-05-09
2024-06-12,LBV,Label Vie,Distribución,4304.76,4287.9,4330.55,4287.73,68408,2026-05-09
2024-06-13,LBV,Label Vie,Distribución,4260.18,4270.5,4299.18,4207.79,178751,2026-05-09
2024-06-14,LBV,Label Vie,Distribución,4177.21,4160.65,4185.19,4128.58,126908,2026-05-09
2024-06-17,LBV,Label Vie,Distribución,4140.06,4173.16,4214.43,4060.94,255993,2026-05-09
2024-06-18,LBV,Label Vie,Distribución,4108.05,4118.6,4184.91,4049.64,240168,2026-05-09
2024-06-19,LBV,Label Vie,Distribución,4101.51,4096.48,4181.88,4056.5,89731,2026-05-09
2024-06-20,LBV,Label Vie,Distribución,4083.18,4045.51,4154.11,4011.07,337275,2026-05-09
2024-06-21,LBV,Label Vie,Distribución,4012.55,4012.51,4026.51,3968.67,336424,2026-05-09
2024-06-24,LBV,Label Vie,Distribución,3987.32,4008.43,3991.0,3975.61,287906,2026-05-09
2024-06-25,LBV,Label Vie,Distribución,4056.56,4037.54,4103.58,4022.59,127798,2026-05-09
2024-06-26,LBV,Label Vie,Distribución,4121.22,4146.51,4196.44,4045.3,126854,2026-05-09
2024-06-27,LBV,Label Vie,Distribución,4143.76,4123.19,4158.46,4076.77,247902,2026-05-09
2024-06-28,LBV,Label Vie,Distribución,4176.73,4203.77,4177.32,4132.84,330847,2026-05-09
2024-07-01,LBV,Label Vie,Distribución,4280.02,4244.52,4348.97,4225.36,484650,2026-05-09
2024-07-02,LBV,Label Vie,Distribución,4309.36,4340.92,4315.98,4254.09,73079,2026-05-09
2024-07-03,LBV,Label Vie,Distribución,4342.67,4342.6,4378.6,4301.79,31577,2026-05-09
2024-07-04,LBV,Label Vie,Distribución,4261.14,4243.8,4319.0,4225.72,273358,2026-05-09
2024-07-05,LBV,Label Vie,Distribución,4204.24,4184.49,4224.15,4187.16,358483,2026-05-09
2024-07-08,LBV,Label Vie,Distribución,4202.6,4196.89,4209.66,4147.21,320258,2026-05-09
2024-07-09,LBV,Label Vie,Distribución,4161.87,4203.41,4225.96,4145.68,492450,2026-05-09
2024-07-10,LBV,Label Vie,Distribución,4112.03,4089.03,4163.86,4057.64,335374,2026-05-09
2024-07-11,LBV,Label Vie,Distribución,4068.49,4036.2,4148.92,3991.63,174052,2026-05-09
2024-07-12,LBV,Label Vie,Distribución,3998.99,4005.79,4026.53,3963.33,77194,2026-05-09
2024-07-15,LBV,Label Vie,Distribución,3961.01,3960.1,3965.9,3928.36,481022,2026-05-09
2024-07-16,LBV,Label Vie,Distribución,3977.15,3979.07,4035.56,3971.94,122333,2026-05-09
2024-07-17,LBV,Label Vie,Distribución,4062.88,4076.44,4105.27,4040.62,47792,2026-05-09
2024-07-18,LBV,Label Vie,Distribución,4101.73,4082.63,4119.22,4094.98,55807,2026-05-09
2024-07-19,LBV,Label Vie,Distribución,4133.05,4167.0,4197.67,4125.47,397410,2026-05-09
2024-07-22,LBV,Label Vie,Distribución,4052.52,4047.31,4069.03,4020.47,425517,2026-05-09
2024-07-23,LBV,Label Vie,Distribución,4058.33,4028.22,4079.49,4020.0,146213,2026-05-09
2024-07-24,LBV,Label Vie,Distribución,4055.06,4074.71,4062.56,4019.17,114292,2026-05-09
2024-07-25,LBV,Label Vie,Distribución,4069.21,4080.86,4101.72,4067.45,132984,2026-05-09
2024-07-26,LBV,Label Vie,Distribución,4051.6,4036.67,4085.55,4033.22,23777,2026-05-09
2024-07-29,LBV,Label Vie,Distribución,4132.41,4142.45,4174.94,4058.54,48346,2026-05-09
2024-07-30,LBV,Label Vie,Distribución,4135.03,4111.86,4193.66,4116.71,326847,2026-05-09
2024-07-31,LBV,Label Vie,Distribución,4142.48,4137.91,4217.55,4073.76,104977,2026-05-09
2024-08-01,LBV,Label Vie,Distribución,4044.93,4077.24,4056.07,4000.22,319963,2026-05-09
2024-08-02,LBV,Label Vie,Distribución,4039.75,4010.14,4044.14,3975.96,431685,2026-05-09
2024-08-05,LBV,Label Vie,Distribución,4095.46,4086.18,4096.98,4070.03,144917,2026-05-09
2024-08-06,LBV,Label Vie,Distribución,4122.77,4149.25,4134.61,4112.65,382330,2026-05-09
2024-08-07,LBV,Label Vie,Distribución,4016.12,4053.83,4068.97,3959.12,33290,2026-05-09
2024-08-08,LBV,Label Vie,Distribución,3994.45,3990.77,4052.57,3921.11,384695,2026-05-09
2024-08-09,LBV,Label Vie,Distribución,4077.47,4078.04,4141.61,4020.26,433915,2026-05-09
2024-08-12,LBV,Label Vie,Distribución,4070.1,4075.97,4089.94,4043.43,185324,2026-05-09
2024-08-13,LBV,Label Vie,Distribución,4085.84,4121.17,4110.84,4030.99,370826,2026-05-09
2024-08-14,LBV,Label Vie,Distribución,4165.22,4195.06,4205.47,4105.08,144365,2026-05-09
2024-08-15,LBV,Label Vie,Distribución,4157.49,4130.1,4162.74,4089.68,390161,2026-05-09
2024-08-16,LBV,Label Vie,Distribución,4196.96,4191.65,4248.26,4154.78,129496,2026-05-09
2024-08-19,LBV,Label Vie,Distribución,4217.68,4214.64,4300.66,4156.6,329233,2026-05-09
2024-08-20,LBV,Label Vie,Distribución,4249.32,4273.89,4279.98,4226.46,419824,2026-05-09
2024-08-21,LBV,Label Vie,Distribución,4268.66,4277.44,4332.93,4189.83,400857,2026-05-09
2024-08-22,LBV,Label Vie,Distribución,4240.6,4253.68,4283.01,4212.11,207345,2026-05-09
2024-08-23,LBV,Label Vie,Distribución,4217.82,4259.85,4228.6,4153.5,288763,2026-05-09
2024-08-26,LBV,Label Vie,Distribución,4174.56,4139.07,4223.17,4131.92,88006,2026-05-09
2024-08-27,LBV,Label Vie,Distribución,4092.42,4069.75,4116.96,4033.99,256471,2026-05-09
2024-08-28,LBV,Label Vie,Distribución,4153.54,4145.89,4156.4,4130.51,228980,2026-05-09
2024-08-29,LBV,Label Vie,Distribución,4154.04,4141.39,4206.79,4149.5,484869,2026-05-09
2024-08-30,LBV,Label Vie,Distribución,4213.57,4173.26,4285.95,4206.58,286923,2026-05-09
2024-09-02,LBV,Label Vie,Distribución,4292.72,4257.67,4322.32,4256.96,454256,2026-05-09
2024-09-03,LBV,Label Vie,Distribución,4295.47,4311.02,4329.0,4249.3,235902,2026-05-09
2024-09-04,LBV,Label Vie,Distribución,4227.77,4259.84,4303.11,4212.41,459541,2026-05-09
2024-09-05,LBV,Label Vie,Distribución,4217.81,4219.01,4286.44,4191.1,293774,2026-05-09
2024-09-06,LBV,Label Vie,Distribución,4183.84,4187.12,4243.66,4115.52,377719,2026-05-09
2024-09-09,LBV,Label Vie,Distribución,4084.43,4064.42,4104.75,4069.8,125436,2026-05-09
2024-09-10,LBV,Label Vie,Distribución,4059.84,4081.59,4133.75,4013.47,153250,2026-05-09
2024-09-11,LBV,Label Vie,Distribución,4056.35,4076.78,4068.88,3990.55,423151,2026-05-09
2024-09-12,LBV,Label Vie,Distribución,4025.04,4032.15,4075.5,3967.22,450474,2026-05-09
2024-09-13,LBV,Label Vie,Distribución,3987.77,3964.85,3990.07,3929.35,294928,2026-05-09
2024-09-16,LBV,Label Vie,Distribución,3926.64,3894.99,3977.19,3888.88,466938,2026-05-09
2024-09-17,LBV,Label Vie,Distribución,3935.87,3901.57,3957.69,3875.6,164099,2026-05-09
2024-09-18,LBV,Label Vie,Distribución,4024.16,4031.62,4060.35,3953.62,499760,2026-05-09
2024-09-19,LBV,Label Vie,Distribución,4085.9,4112.46,4114.11,4014.29,461069,2026-05-09
2024-09-20,LBV,Label Vie,Distribución,4117.95,4147.46,4132.18,4083.63,384311,2026-05-09
2024-09-23,LBV,Label Vie,Distribución,4151.32,4148.3,4202.96,4129.3,77359,2026-05-09
2024-09-24,LBV,Label Vie,Distribución,4144.72,4168.28,4217.83,4088.48,213460,2026-05-09
2024-09-25,LBV,Label Vie,Distribución,4054.97,4091.21,4132.75,3976.68,350752,2026-05-09
2024-09-26,LBV,Label Vie,Distribución,4036.99,4018.84,4052.52,3966.52,479885,2026-05-09
2024-09-27,LBV,Label Vie,Distribución,3990.03,3981.89,4047.28,3983.22,287255,2026-05-09
2024-09-30,LBV,Label Vie,Distribución,3997.44,4031.94,4050.55,3956.95,173384,2026-05-09
2024-10-01,LBV,Label Vie,Distribución,4056.6,4043.48,4084.46,4012.27,270393,2026-05-09
2024-10-02,LBV,Label Vie,Distribución,4152.66,4187.03,4154.25,4072.77,296305,2026-05-09
2024-10-03,LBV,Label Vie,Distribución,4155.88,4195.86,4213.21,4133.32,391064,2026-05-09
2024-10-04,LBV,Label Vie,Distribución,4072.74,4085.92,4149.76,4034.3,376967,2026-05-09
2024-10-07,LBV,Label Vie,Distribución,4075.8,4101.63,4127.33,4010.76,397158,2026-05-09
2024-10-08,LBV,Label Vie,Distribución,4080.2,4100.56,4115.72,4007.58,140466,2026-05-09
2024-10-09,LBV,Label Vie,Distribución,4113.43,4129.85,4156.63,4062.7,339457,2026-05-09
2024-10-10,LBV,Label Vie,Distribución,4112.49,4096.61,4128.91,4099.1,191446,2026-05-09
2024-10-11,LBV,Label Vie,Distribución,4115.77,4079.31,4177.55,4104.68,427230,2026-05-09
2024-10-14,LBV,Label Vie,Distribución,4084.55,4071.73,4145.53,4052.11,90308,2026-05-09
2024-10-15,LBV,Label Vie,Distribución,4069.26,4082.85,4081.1,4047.09,318533,2026-05-09
2024-10-16,LBV,Label Vie,Distribución,4094.33,4061.78,4166.22,4021.87,251235,2026-05-09
2024-10-17,LBV,Label Vie,Distribución,3995.65,3956.65,4017.16,3962.74,421377,2026-05-09
2024-10-18,LBV,Label Vie,Distribución,3980.43,3951.75,4058.63,3953.92,117800,2026-05-09
2024-10-21,LBV,Label Vie,Distribución,4013.29,4030.61,4044.02,3949.13,410706,2026-05-09
2024-10-22,LBV,Label Vie,Distribución,4092.31,4131.01,4106.87,4082.5,391691,2026-05-09
2024-10-23,LBV,Label Vie,Distribución,4072.75,4112.1,4101.4,4007.18,248269,2026-05-09
2024-10-24,LBV,Label Vie,Distribución,4130.68,4130.18,4167.04,4073.96,34502,2026-05-09
2024-10-25,LBV,Label Vie,Distribución,4214.45,4245.58,4220.29,4182.47,45757,2026-05-09
2024-10-28,LBV,Label Vie,Distribución,4194.96,4214.83,4243.47,4164.62,313255,2026-05-09
2024-10-29,LBV,Label Vie,Distribución,4166.86,4166.95,4216.67,4141.81,108273,2026-05-09
2024-10-30,LBV,Label Vie,Distribución,4157.76,4163.81,4219.21,4083.92,486461,2026-05-09
2024-10-31,LBV,Label Vie,Distribución,4153.67,4123.53,4156.09,4141.16,68645,2026-05-09
2024-11-01,LBV,Label Vie,Distribución,4208.04,4244.87,4253.59,4168.72,382362,2026-05-09
2024-11-04,LBV,Label Vie,Distribución,4168.97,4156.62,4173.38,4124.89,331199,2026-05-09
2024-11-05,LBV,Label Vie,Distribución,4245.91,4241.34,4305.45,4244.3,129815,2026-05-09
2024-11-06,LBV,Label Vie,Distribución,4205.11,4219.55,4209.8,4183.28,412214,2026-05-09
2024-11-07,LBV,Label Vie,Distribución,4141.31,4127.55,4216.82,4068.26,169978,2026-05-09
2024-11-08,LBV,Label Vie,Distribución,4167.34,4146.86,4225.86,4147.05,373170,2026-05-09
2024-11-11,LBV,Label Vie,Distribución,4228.88,4239.96,4271.79,4152.36,342336,2026-05-09
2024-11-12,LBV,Label Vie,Distribución,4237.94,4197.68,4275.36,4155.51,191549,2026-05-09
2024-11-13,LBV,Label Vie,Distribución,4260.07,4278.88,4271.2,4209.26,177973,2026-05-09
2024-11-14,LBV,Label Vie,Distribución,4359.97,4361.19,4385.34,4359.41,232343,2026-05-09
2024-11-15,LBV,Label Vie,Distribución,4425.09,4434.45,4501.99,4352.07,62021,2026-05-09
2024-11-18,LBV,Label Vie,Distribución,4426.74,4438.42,4506.82,4397.76,39092,2026-05-09
2024-11-19,LBV,Label Vie,Distribución,4403.83,4406.21,4403.9,4331.03,404458,2026-05-09
2024-11-20,LBV,Label Vie,Distribución,4461.7,4469.06,4514.72,4437.14,378987,2026-05-09
2024-11-21,LBV,Label Vie,Distribución,4506.1,4522.66,4570.92,4461.52,142903,2026-05-09
2024-11-22,LBV,Label Vie,Distribución,4528.74,4551.67,4584.78,4499.75,322865,2026-05-09
2024-11-25,LBV,Label Vie,Distribución,4510.97,4531.49,4518.34,4439.05,300655,2026-05-09
2024-11-26,LBV,Label Vie,Distribución,4506.83,4540.15,4526.45,4483.9,82782,2026-05-09
2024-11-27,LBV,Label Vie,Distribución,4498.85,4470.91,4521.37,4498.46,369147,2026-05-09
2024-11-28,LBV,Label Vie,Distribución,4482.1,4473.24,4556.66,4452.13,421518,2026-05-09
2024-11-29,LBV,Label Vie,Distribución,4449.76,4489.61,4490.98,4404.68,327712,2026-05-09
2024-12-02,LBV,Label Vie,Distribución,4463.92,4454.69,4507.38,4457.06,406448,2026-05-09
2024-12-03,LBV,Label Vie,Distribución,4429.3,4396.07,4512.12,4342.12,374206,2026-05-09
2024-12-04,LBV,Label Vie,Distribución,4438.73,4440.99,4495.29,4414.75,376445,2026-05-09
2024-12-05,LBV,Label Vie,Distribución,4326.88,4293.09,4404.65,4317.25,323651,2026-05-09
2024-12-06,LBV,Label Vie,Distribución,4295.73,4270.2,4334.95,4215.11,134277,2026-05-09
2024-12-09,LBV,Label Vie,Distribución,4352.35,4395.73,4365.36,4304.48,139999,2026-05-09
2024-12-10,LBV,Label Vie,Distribución,4305.32,4308.88,4385.39,4236.84,217580,2026-05-09
2024-12-11,LBV,Label Vie,Distribución,4335.91,4317.18,4375.69,4298.32,254744,2026-05-09
2024-12-12,LBV,Label Vie,Distribución,4293.39,4335.88,4308.99,4263.3,110128,2026-05-09
2024-12-13,LBV,Label Vie,Distribución,4333.36,4373.8,4359.57,4272.92,282827,2026-05-09
2024-12-16,LBV,Label Vie,Distribución,4317.91,4312.79,4322.3,4271.27,33664,2026-05-09
2024-12-17,LBV,Label Vie,Distribución,4300.47,4279.86,4340.75,4238.49,112364,2026-05-09
2024-12-18,LBV,Label Vie,Distribución,4303.27,4332.39,4376.69,4249.0,261084,2026-05-09
2024-12-19,LBV,Label Vie,Distribución,4233.9,4252.16,4312.95,4162.73,174244,2026-05-09
2024-12-20,LBV,Label Vie,Distribución,4283.29,4299.3,4363.18,4273.49,486857,2026-05-09
2024-12-23,LBV,Label Vie,Distribución,4350.28,4384.48,4361.18,4264.15,74340,2026-05-09
2024-12-24,LBV,Label Vie,Distribución,4331.49,4347.9,4364.59,4321.3,97236,2026-05-09
2024-12-25,LBV,Label Vie,Distribución,4358.73,4339.88,4361.19,4321.39,21017,2026-05-09
2024-12-26,LBV,Label Vie,Distribución,4399.48,4416.54,4474.73,4340.67,308757,2026-05-09
2024-12-27,LBV,Label Vie,Distribución,4394.66,4377.59,4426.19,4370.32,271879,2026-05-09
2024-12-30,LBV,Label Vie,Distribución,4336.21,4358.69,4390.94,4293.52,489346,2026-05-09
2024-12-31,LBV,Label Vie,Distribución,4419.16,4429.74,4482.35,4374.89,480136,2026-05-09
2024-01-01,MNG,Managem,Minería,196.47,198.23,196.91,195.41,195151,2026-05-09
2024-01-02,MNG,Managem,Minería,195.97,194.28,196.42,193.18,298999,2026-05-09
2024-01-03,MNG,Managem,Minería,192.22,192.05,195.3,191.21,45790,2026-05-09
2024-01-04,MNG,Managem,Minería,187.52,187.93,189.51,184.03,61012,2026-05-09
2024-01-05,MNG,Managem,Minería,184.75,183.85,186.53,184.25,127827,2026-05-09
2024-01-08,MNG,Managem,Minería,187.24,186.89,189.79,185.37,270123,2026-05-09
2024-01-09,MNG,Managem,Minería,188.99,189.66,192.24,186.87,24260,2026-05-09
2024-01-10,MNG,Managem,Minería,189.86,188.82,192.25,188.38,206211,2026-05-09
2024-01-11,MNG,Managem,Minería,186.54,186.92,189.39,185.14,273218,2026-05-09
2024-01-12,MNG,Managem,Minería,184.95,185.68,187.78,181.74,445892,2026-05-09
2024-01-15,MNG,Managem,Minería,183.04,181.54,184.34,182.15,150547,2026-05-09
2024-01-16,MNG,Managem,Minería,182.68,182.67,183.68,180.03,219486,2026-05-09
2024-01-17,MNG,Managem,Minería,182.18,181.32,185.1,181.83,156192,2026-05-09
2024-01-18,MNG,Managem,Minería,179.99,180.8,181.35,179.33,426363,2026-05-09
2024-01-19,MNG,Managem,Minería,180.74,179.62,184.01,178.38,274130,2026-05-09
2024-01-22,MNG,Managem,Minería,181.24,182.66,181.49,180.54,250201,2026-05-09
2024-01-23,MNG,Managem,Minería,179.65,179.4,179.86,177.34,173502,2026-05-09
2024-01-24,MNG,Managem,Minería,180.31,179.22,183.65,177.07,248569,2026-05-09
2024-01-25,MNG,Managem,Minería,182.74,182.51,185.11,182.6,65479,2026-05-09
2024-01-26,MNG,Managem,Minería,185.87,185.53,187.28,184.58,486182,2026-05-09
2024-01-29,MNG,Managem,Minería,186.97,186.7,189.79,184.94,402977,2026-05-09
2024-01-30,MNG,Managem,Minería,188.0,188.32,190.53,185.74,274320,2026-05-09
2024-01-31,MNG,Managem,Minería,187.46,187.54,189.45,184.93,94258,2026-05-09
2024-02-01,MNG,Managem,Minería,189.78,188.45,190.16,189.71,249423,2026-05-09
2024-02-02,MNG,Managem,Minería,187.34,185.71,190.38,184.1,387332,2026-05-09
2024-02-05,MNG,Managem,Minería,189.39,190.26,192.67,186.79,94153,2026-05-09
2024-02-06,MNG,Managem,Minería,188.74,188.97,189.39,186.8,202990,2026-05-09
2024-02-07,MNG,Managem,Minería,192.12,191.58,195.39,190.11,269642,2026-05-09
